entry_date,ticker,sector,lgbm_prob,entry_price,exit_price,exit_date,exit_day,reason,pnl_gross,pnl_net,rule
2018-10-29,032820,방산,0.9049879110505326,850.0,1185.0,2018-11-06,5,time_exit,0.3941176470588235,0.3900176470588235,B
2018-11-08,001390,자동차,0.6757529312168602,3980.0,3781.0,2018-11-13,2,stop_loss,-0.05,-0.0541,B
2018-11-14,253450,엔터,0.6017422239127218,104200.0,105700.0,2018-11-22,5,time_exit,0.014395393474088292,0.010295393474088293,B
2018-11-23,010820,방산,0.5962805245088895,3130.0,3325.0,2018-12-03,5,time_exit,0.06230031948881789,0.05820031948881789,B
2018-12-04,208640,게임,0.7351535745012381,1178.0,1119.1,2018-12-06,1,stop_loss,-0.05000000000000008,-0.05410000000000008,B
2018-12-07,208640,게임,0.6396448293095677,1094.0,1039.3,2018-12-10,0,stop_loss,-0.050000000000000044,-0.054100000000000044,B
2018-12-11,109960,제약,0.6609731640460298,759.0,721.05,2018-12-17,3,stop_loss,-0.05000000000000006,-0.05410000000000006,B
2018-12-18,185490,바이오,0.6491961328639855,9525.0,9048.75,2018-12-21,2,stop_loss,-0.05,-0.0541,B
2018-12-24,058970,소프트웨어,0.669781925142898,1905.0,2195.0,2019-01-04,5,time_exit,0.15223097112860892,0.14813097112860893,B
2019-01-07,217730,바이오,0.6652645942695237,15590.0,14810.5,2019-01-08,0,stop_loss,-0.05,-0.0541,B
2019-01-09,185490,바이오,0.5658140469642308,9391.0,8921.449999999999,2019-01-10,0,stop_loss,-0.050000000000000114,-0.05410000000000011,B
2019-01-11,049470,소프트웨어,0.5797321736813604,968.0,988.0,2019-01-21,5,time_exit,0.02066115702479339,0.01656115702479339,B
2019-01-22,900140,자동차,0.6084868684072756,1589.0,1556.0,2019-01-30,5,time_exit,-0.02076777847702958,-0.02486777847702958,B
2019-01-31,900140,자동차,0.5837853213763273,1549.0,1650.0,2019-02-13,5,time_exit,0.06520335700451904,0.06110335700451904,B
2019-02-14,160550,엔터,0.5745476000380035,4660.0,5120.0,2019-02-22,5,time_exit,0.09871244635193133,0.09461244635193133,B
2019-02-25,900140,자동차,0.7682511278689819,1677.0,1593.1499999999999,2019-03-04,3,stop_loss,-0.05000000000000008,-0.05410000000000008,B
2019-03-05,084990,바이오,0.6140523185486678,162112.0,154006.4,2019-03-07,1,stop_loss,-0.05000000000000004,-0.05410000000000004,B
2019-03-12,012170,엔터,0.5880169209527759,6659.0,6326.049999999999,2019-03-19,4,stop_loss,-0.05000000000000011,-0.054100000000000106,B
2019-03-20,012510,소프트웨어,0.5923672796827847,46000.0,45500.0,2019-03-28,5,time_exit,-0.010869565217391304,-0.014969565217391304,B
2019-04-01,151860,자동차,0.5977634687838169,3900.0,3705.0,2019-04-03,1,stop_loss,-0.05,-0.0541,B
2019-04-04,166480,바이오,0.7281115181796858,11371.0,11329.0,2019-04-12,5,time_exit,-0.003693606542960162,-0.007793606542960161,B
2019-04-15,214430,방산,0.5513333871739394,22300.0,22150.0,2019-04-23,5,time_exit,-0.006726457399103139,-0.010826457399103139,B
2019-04-25,148780,소프트웨어,0.5586887206364984,2995.0,2845.25,2019-04-26,0,stop_loss,-0.05,-0.0541,B
2019-04-30,054180,조선,0.5540940986513518,189046.0,179593.69999999998,2019-05-07,2,stop_loss,-0.05000000000000009,-0.05410000000000009,B
2019-05-09,064350,방산,0.8124720575923577,19500.0,18525.0,2019-05-14,2,stop_loss,-0.05,-0.0541,B
2019-05-15,064350,방산,0.8423616182275533,19450.0,19100.0,2019-05-23,5,time_exit,-0.017994858611825194,-0.022094858611825193,B
2019-05-24,166480,바이오,0.6357995340846272,9105.0,9747.0,2019-06-03,5,time_exit,0.07051070840197693,0.06641070840197694,B
2019-06-04,082740,조선,0.6842296165784401,2995.0,3122.0,2019-06-13,5,time_exit,0.04240400667779633,0.03830400667779633,B
2019-06-14,037270,엔터,0.742928045769476,1460.0,1387.0,2019-06-17,0,stop_loss,-0.05,-0.0541,B
2019-06-18,084990,바이오,0.5718841550455154,99748.0,109258.0,2019-06-26,5,time_exit,0.09534025744877091,0.0912402574487709,B
2019-06-27,208640,게임,0.5911982393787101,1015.0,964.25,2019-07-01,1,stop_loss,-0.05,-0.0541,B
2019-07-02,208640,게임,0.5983534282682711,911.0,865.4499999999999,2019-07-08,3,stop_loss,-0.05000000000000007,-0.05410000000000007,B
2019-07-09,185490,바이오,0.7392067901299454,6213.0,6557.0,2019-07-17,5,time_exit,0.05536777724126831,0.05126777724126831,B
2019-07-18,246710,바이오,0.699630224753103,4083.0,3878.85,2019-07-24,3,stop_loss,-0.050000000000000024,-0.05410000000000002,B
2019-07-25,208640,게임,0.6290803657328929,702.0,713.0,2019-08-02,5,time_exit,0.01566951566951567,0.011569515669515671,B
2019-08-05,064550,바이오,0.6557341655054053,6300.0,5985.0,2019-08-07,1,stop_loss,-0.05,-0.0541,B
2019-08-08,075130,소프트웨어,0.587952458276877,2413.0,2551.0,2019-08-19,5,time_exit,0.05719021964359718,0.053090219643597183,B
2019-08-20,064350,방산,0.595969474634023,17000.0,16150.0,2019-08-26,3,stop_loss,-0.05,-0.0541,B
2019-08-27,005380,자동차,0.5878498384868667,128500.0,128500.0,2019-09-04,5,time_exit,0.0,-0.0040999999999999995,B
2019-09-05,187420,바이오,0.6084690498161209,5690.0,5760.0,2019-09-17,5,time_exit,0.012302284710017574,0.008202284710017575,B
2019-09-20,215090,방산,0.6232040745484249,13105.0,12449.75,2019-09-25,2,stop_loss,-0.05,-0.0541,B
2019-09-26,067990,자동차,0.5692928504144378,7277.0,7268.0,2019-10-07,5,time_exit,-0.0012367733956300674,-0.005336773395630066,B
2019-10-10,215090,방산,0.6118747667871237,13195.0,12535.25,2019-10-11,0,stop_loss,-0.05,-0.0541,B
2019-10-14,032820,방산,0.6161540325855802,925.0,894.0,2019-10-22,5,time_exit,-0.03351351351351351,-0.03761351351351351,B
2019-10-24,215090,방산,0.6568467458172351,10685.0,10150.75,2019-10-28,1,stop_loss,-0.05,-0.0541,B
2019-10-29,900140,자동차,0.7502414424261378,2671.0,2537.45,2019-10-31,1,stop_loss,-0.050000000000000065,-0.054100000000000065,B
2019-11-05,232680,반도체,0.6995696827891319,3805.0,3985.0,2019-11-13,5,time_exit,0.04730617608409987,0.04320617608409987,B
2019-11-14,032820,방산,0.649569601541669,899.0,854.05,2019-11-22,5,stop_loss,-0.05000000000000005,-0.05410000000000005,B
2019-11-25,109820,바이오,0.6074080983575127,2340.0,2223.0,2019-12-03,5,stop_loss,-0.05,-0.0541,B
2019-12-06,109820,바이오,0.5868174100219027,2115.0,2175.0,2019-12-16,5,time_exit,0.028368794326241134,0.024268794326241135,B
2019-12-18,205500,게임,0.5670236463882083,1480.0,1406.0,2019-12-20,1,stop_loss,-0.05,-0.0541,B
2019-12-23,054180,조선,0.6724464352504524,117553.0,111675.34999999999,2019-12-26,1,stop_loss,-0.05000000000000007,-0.05410000000000007,B
2019-12-27,000040,자동차,0.6773343052496796,3193.0,3033.35,2020-01-08,5,stop_loss,-0.05000000000000003,-0.05410000000000003,B
2020-01-09,054180,조선,0.6084719393296277,106574.0,101245.29999999999,2020-01-10,0,stop_loss,-0.05000000000000011,-0.054100000000000106,B
2020-01-22,036570,게임,0.6690266681494699,640000.0,640000.0,2020-02-03,5,time_exit,0.0,-0.0040999999999999995,B
2020-02-04,267250,조선,0.5881789552241021,54000.0,60800.0,2020-02-12,5,time_exit,0.1259259259259259,0.12182592592592592,B
2020-02-13,222160,반도체,0.6219800525781308,1700.0,1615.0,2020-02-14,0,stop_loss,-0.05,-0.0541,B
2020-02-17,222160,반도체,0.5697708596376099,1500.0,1425.0,2020-02-19,1,stop_loss,-0.05,-0.0541,B
2020-02-20,101000,조선,0.5847803899506939,1030.0,978.5,2020-02-28,5,stop_loss,-0.05,-0.0541,B
2020-03-02,065370,소프트웨어,0.7158057692907486,6384.0,6064.799999999999,2020-03-06,3,stop_loss,-0.050000000000000114,-0.05410000000000011,B
2020-03-09,176750,제약,0.7213405251622426,6990.0,6640.5,2020-03-10,0,stop_loss,-0.05,-0.0541,B
2020-03-11,241770,반도체,0.7170913321932789,10650.0,10117.5,2020-03-12,0,stop_loss,-0.05,-0.0541,B
2020-03-13,142760,제약,0.8888604709451521,4552.0,4324.4,2020-03-19,3,stop_loss,-0.05000000000000008,-0.05410000000000008,B
2020-03-20,187420,바이오,0.6920062970932084,3120.0,4145.0,2020-03-30,5,time_exit,0.328525641025641,0.32442564102564103,B
2020-03-31,009540,조선,0.6857423198596871,78100.0,79500.0,2020-04-08,5,time_exit,0.01792573623559539,0.013825736235595392,B
2020-04-09,033830,엔터,0.7605151809882482,757.0,719.15,2020-04-10,0,stop_loss,-0.05000000000000003,-0.05410000000000003,B
2020-04-13,000040,자동차,0.8404887739449085,2249.0,2291.0,2020-04-22,5,time_exit,0.018674966651845263,0.014574966651845263,B
2020-04-23,310200,엔터,0.5542919297540659,1450.0,1525.0,2020-05-06,5,time_exit,0.05172413793103448,0.04762413793103448,B
2020-05-07,900140,자동차,0.7034910563117337,2568.0,2439.6,2020-05-12,2,stop_loss,-0.05000000000000004,-0.05410000000000004,B
2020-05-13,217270,게임,0.6075632517009937,5420.0,6140.0,2020-05-21,5,time_exit,0.13284132841328414,0.12874132841328415,B
2020-05-22,158430,소프트웨어,0.5548978206577109,6229.0,6570.0,2020-06-01,5,time_exit,0.054743939637180924,0.050643939637180925,B
2020-06-02,036570,게임,0.6201829960765229,807000.0,822000.0,2020-06-10,5,time_exit,0.01858736059479554,0.01448736059479554,B
2020-06-11,095270,방산,0.6033153235117467,8132.0,7725.4,2020-06-15,1,stop_loss,-0.050000000000000044,-0.054100000000000044,B
2020-06-16,033830,엔터,0.734071404830844,765.0,788.0,2020-06-24,5,time_exit,0.030065359477124184,0.025965359477124184,B
2020-06-25,036570,게임,0.7030253932692357,924000.0,944000.0,2020-07-03,5,time_exit,0.021645021645021644,0.017545021645021645,B
2020-07-06,036570,게임,0.6028127085318379,976000.0,946000.0,2020-07-14,5,time_exit,-0.030737704918032786,-0.034837704918032786,B
2020-07-16,230980,방산,0.6898767946161214,1056.0,1003.1999999999999,2020-07-20,1,stop_loss,-0.050000000000000065,-0.054100000000000065,B
2020-07-21,054180,조선,0.6383843840665325,79576.0,80340.0,2020-07-29,5,time_exit,0.009600884688850909,0.00550088468885091,B
2020-08-03,010140,조선,0.6610956881968992,5068.0,5371.0,2020-08-11,5,time_exit,0.05978689818468824,0.05568689818468824,B
2020-08-13,230980,방산,0.7509891917194872,1199.0,1139.05,2020-08-14,0,stop_loss,-0.05000000000000004,-0.05410000000000004,B
2020-08-19,095270,방산,0.5834939073162467,8970.0,8521.5,2020-08-20,0,stop_loss,-0.05,-0.0541,B
2020-08-21,078340,게임,0.6503640158699402,107300.0,111100.0,2020-08-31,5,time_exit,0.035414725069897485,0.031314725069897485,B
2020-09-01,005385,자동차,0.6481559471012133,87500.0,83125.0,2020-09-04,2,stop_loss,-0.05,-0.0541,B
2020-09-07,058970,소프트웨어,0.6884055094135481,7500.0,7800.0,2020-09-15,5,time_exit,0.04,0.0359,B
2020-09-16,005380,자동차,0.7887538713413336,185500.0,176225.0,2020-09-23,4,stop_loss,-0.05,-0.0541,B
2020-09-24,018620,제약,0.6938833912623718,2850.0,3195.0,2020-10-07,5,time_exit,0.12105263157894737,0.11695263157894736,B
2020-10-13,065450,방산,0.6171612206981505,7550.0,7172.5,2020-10-19,3,stop_loss,-0.05,-0.0541,B
2020-10-20,284620,제약,0.6198208810912922,18281.0,20144.0,2020-10-28,5,time_exit,0.10190908593621793,0.09780908593621793,B
2020-10-29,203400,제약,0.6126951519273582,2617.0,2956.0,2020-11-06,5,time_exit,0.1295376385173863,0.12543763851738632,B
2020-11-10,187420,바이오,0.6529839597253986,11500.0,10925.0,2020-11-11,0,stop_loss,-0.05,-0.0541,B
2020-11-12,215090,방산,0.6085630314222111,3620.0,4110.0,2020-11-20,5,time_exit,0.13535911602209943,0.13125911602209944,B
2020-11-24,075580,조선,0.6833601488125359,7180.0,6821.0,2020-11-25,0,stop_loss,-0.05,-0.0541,B
2020-11-26,105330,반도체,0.5648713633306853,6690.0,6620.0,2020-12-04,5,time_exit,-0.01046337817638266,-0.01456337817638266,B
2020-12-07,145020,바이오,0.5641226702736267,183000.0,173850.0,2020-12-14,4,stop_loss,-0.05,-0.0541,B
2020-12-21,067990,자동차,0.5556209437375382,7238.0,7410.0,2020-12-30,5,time_exit,0.02376347057198121,0.01966347057198121,B
2021-01-04,131370,소프트웨어,0.7587495390563265,12850.0,12207.5,2021-01-08,3,stop_loss,-0.05,-0.0541,B
2021-01-11,208350,소프트웨어,0.6672475114449727,5230.0,5350.0,2021-01-19,5,time_exit,0.022944550669216062,0.018844550669216063,B
2021-01-20,000270,자동차,0.5799457981301358,86700.0,88200.0,2021-01-28,5,time_exit,0.01730103806228374,0.013201038062283739,B
2021-01-29,230980,방산,0.7198967932041637,1481.0,1533.0,2021-02-08,5,time_exit,0.035111411208642807,0.031011411208642807,B
2021-02-16,000040,자동차,0.6268659771090596,3577.0,3398.1499999999996,2021-02-17,0,stop_loss,-0.0500000000000001,-0.0541000000000001,B
2021-02-18,000040,자동차,0.56454319227556,3649.0,3466.5499999999997,2021-02-26,5,stop_loss,-0.05000000000000007,-0.05410000000000007,B
2021-03-02,194480,게임,0.6759942930575441,62700.0,59565.0,2021-03-04,1,stop_loss,-0.05,-0.0541,B
2021-03-05,109820,바이오,0.5973439787052676,10650.0,10117.5,2021-03-09,1,stop_loss,-0.05,-0.0541,B
2021-03-10,219130,반도체,0.7368971593633519,10900.0,11650.0,2021-03-18,5,time_exit,0.06880733944954129,0.0647073394495413,B
2021-03-19,005385,자동차,0.8850051707413231,104000.0,98800.0,2021-03-25,3,stop_loss,-0.05,-0.0541,B
2021-03-26,005385,자동차,0.6290973773025548,99000.0,108000.0,2021-04-05,5,time_exit,0.09090909090909091,0.08680909090909092,B
2021-04-06,253450,엔터,0.5523936851794385,102200.0,104100.0,2021-04-14,5,time_exit,0.018590998043052837,0.014490998043052837,B
2021-04-15,053800,소프트웨어,0.5676051484701502,71800.0,68210.0,2021-04-23,5,stop_loss,-0.05,-0.0541,B
2021-04-29,053800,소프트웨어,0.6512782388012505,67200.0,67400.0,2021-05-10,5,time_exit,0.002976190476190476,-0.0011238095238095235,B
2021-05-11,094170,반도체,0.6605951044241225,6246.0,6164.0,2021-05-20,5,time_exit,-0.013128402177393531,-0.01722840217739353,B
2021-05-21,115450,제약,0.6509202172218365,5184.0,4924.8,2021-05-28,4,stop_loss,-0.04999999999999997,-0.05409999999999997,B
2021-06-01,053800,소프트웨어,0.6354829041440518,68600.0,69100.0,2021-06-09,5,time_exit,0.007288629737609329,0.0031886297376093296,B
2021-06-11,053800,소프트웨어,0.6650981187410767,71900.0,70700.0,2021-06-21,5,time_exit,-0.016689847009735744,-0.020789847009735744,B
2021-06-23,012510,소프트웨어,0.5796263627821276,82700.0,88500.0,2021-07-01,5,time_exit,0.07013301088270858,0.06603301088270858,B
2021-07-02,096610,반도체,0.5576954384235704,4935.0,4688.25,2021-07-09,4,stop_loss,-0.05,-0.0541,B
2021-07-12,041510,엔터,0.6259233650616997,62700.0,60800.0,2021-07-20,5,time_exit,-0.030303030303030304,-0.0344030303030303,B
2021-07-21,299660,바이오,0.6243722226673557,84169.0,79960.55,2021-07-28,4,stop_loss,-0.04999999999999997,-0.05409999999999997,B
2021-07-29,011000,바이오,0.6011693538840363,28927.0,27480.649999999998,2021-07-30,0,stop_loss,-0.05000000000000007,-0.05410000000000007,B
2021-08-02,232680,반도체,0.5779034533691777,11331.0,12333.0,2021-08-10,5,time_exit,0.0884299708763569,0.08432997087635691,B
2021-08-13,275630,소프트웨어,0.6498706079173773,6266.0,5952.7,2021-08-17,0,stop_loss,-0.05000000000000003,-0.05410000000000003,B
2021-08-18,063080,게임,0.6389868785494301,31900.0,33050.0,2021-08-26,5,time_exit,0.03605015673981191,0.031950156739811914,B
2021-08-27,131100,엔터,0.6531471973851372,4635.0,5175.0,2021-09-06,5,time_exit,0.11650485436893204,0.11240485436893205,B
2021-09-07,208640,게임,0.5698936671535769,2570.0,2441.5,2021-09-09,1,stop_loss,-0.05,-0.0541,B
2021-09-10,327260,방산,0.576479203744783,11894.0,11493.0,2021-09-23,5,time_exit,-0.03371447788801076,-0.03781447788801076,B
2021-09-24,058970,소프트웨어,0.6090138013020451,17800.0,16910.0,2021-09-28,1,stop_loss,-0.05,-0.0541,B
2021-09-29,064760,반도체,0.679041708366252,114800.0,114200.0,2021-10-08,5,time_exit,-0.005226480836236934,-0.009326480836236934,B
2021-10-13,356860,반도체,0.6114427415157556,16250.0,16750.0,2021-10-21,5,time_exit,0.03076923076923077,0.02666923076923077,B
2021-10-22,099410,조선,0.6334364542957411,2980.0,2831.0,2021-10-25,0,stop_loss,-0.05,-0.0541,B
2021-10-27,095270,방산,0.6112814049898238,4465.0,4480.0,2021-11-04,5,time_exit,0.0033594624860022394,-0.00074053751399776,B
2021-11-05,005935,반도체,0.6267824955575426,66000.0,66200.0,2021-11-15,5,time_exit,0.0030303030303030303,-0.0010696969696969692,B
2021-11-16,099320,방산,0.6235096485547655,48900.0,46455.0,2021-11-24,5,stop_loss,-0.05,-0.0541,B
2021-11-26,154030,바이오,0.6618761900087623,5240.0,5550.0,2021-12-06,5,time_exit,0.05916030534351145,0.05506030534351145,B
2021-12-08,117670,반도체,0.7619600216680875,63360.0,60192.0,2021-12-15,4,stop_loss,-0.05,-0.0541,B
2021-12-16,087010,바이오,0.7584212086356626,10611.0,10080.449999999999,2021-12-23,4,stop_loss,-0.0500000000000001,-0.0541000000000001,B
2021-12-28,197140,소프트웨어,0.6050016214404,4850.0,4607.5,2021-12-30,1,stop_loss,-0.05,-0.0541,B
2022-01-06,252990,반도체,0.6834491218413418,6770.0,6431.5,2022-01-11,2,stop_loss,-0.05,-0.0541,B
2022-01-12,900140,자동차,0.6089807292640885,2422.0,2300.9,2022-01-17,2,stop_loss,-0.04999999999999996,-0.05409999999999996,B
2022-01-18,033160,반도체,0.6651730814410275,16250.0,15437.5,2022-01-26,5,stop_loss,-0.05,-0.0541,B
2022-01-27,144960,반도체,0.5741630941157307,5180.0,5870.0,2022-02-09,5,time_exit,0.13320463320463322,0.12910463320463322,B
2022-02-10,005380,자동차,0.7576453902624644,183000.0,183500.0,2022-02-18,5,time_exit,0.00273224043715847,-0.0013677595628415295,B
2022-02-21,900140,자동차,0.6677722808718501,2151.0,2132.0,2022-03-02,5,time_exit,-0.008833100883310088,-0.012933100883310088,B
2022-03-03,230980,방산,0.7472191336767151,1495.0,1420.25,2022-03-07,1,stop_loss,-0.05,-0.0541,B
2022-03-08,900140,자동차,0.7912465438900547,2260.0,2325.0,2022-03-17,5,time_exit,0.028761061946902654,0.024661061946902655,B
2022-03-18,030350,게임,0.6226176766801051,11882.0,11287.9,2022-03-23,2,stop_loss,-0.05000000000000003,-0.05410000000000003,B
2022-03-25,235980,제약,0.7539370083439167,32152.0,30544.399999999998,2022-03-28,0,stop_loss,-0.050000000000000065,-0.054100000000000065,B
2022-03-29,900140,자동차,0.63135925315649,2320.0,2264.0,2022-04-06,5,time_exit,-0.02413793103448276,-0.028237931034482758,B
2022-04-07,381970,자동차,0.6498404967903343,32700.0,31065.0,2022-04-11,1,stop_loss,-0.05,-0.0541,B
2022-04-12,079970,소프트웨어,0.6566491486402676,1515.0,1580.0,2022-04-20,5,time_exit,0.0429042904290429,0.038804290429042904,B
2022-04-22,065570,조선,0.7414382049848456,6440.0,6118.0,2022-04-25,0,stop_loss,-0.05,-0.0541,B
2022-04-26,298060,바이오,0.7957837299559181,7624.0,8195.0,2022-05-04,5,time_exit,0.07489506820566631,0.0707950682056663,B
2022-05-06,148780,소프트웨어,0.6530591903227189,11700.0,11115.0,2022-05-09,0,stop_loss,-0.05,-0.0541,B
2022-05-10,079970,소프트웨어,0.6446372087042099,1145.0,1255.0,2022-05-18,5,time_exit,0.09606986899563319,0.0919698689956332,B
2022-05-19,060240,조선,0.6347107570282967,69054.0,74088.0,2022-05-27,5,time_exit,0.07289946998001565,0.06879946998001565,B
2022-05-30,108380,조선,0.7476729013815341,12350.0,14350.0,2022-06-09,5,time_exit,0.16194331983805668,0.1578433198380567,B
2022-06-10,079550,방산,0.5756033863213944,83800.0,79610.0,2022-06-14,1,stop_loss,-0.05,-0.0541,B
2022-06-15,067390,방산,0.7275120690799295,5500.0,5225.0,2022-06-22,4,stop_loss,-0.05,-0.0541,B
2022-06-23,000040,자동차,0.9431272921509911,1729.0,1768.0,2022-07-01,5,time_exit,0.022556390977443608,0.01845639097744361,B
2022-07-04,096350,조선,0.6679403597179476,2035.0,2055.0,2022-07-12,5,time_exit,0.009828009828009828,0.005728009828009828,B
2022-07-14,000270,자동차,0.6170857333754647,79300.0,80900.0,2022-07-22,5,time_exit,0.0201765447667087,0.0160765447667087,B
2022-07-26,047560,소프트웨어,0.5533785004951289,9810.0,9920.0,2022-08-03,5,time_exit,0.011213047910295617,0.0071130479102956175,B
2022-08-04,032980,조선,0.5907148499910904,2330.0,2360.0,2022-08-12,5,time_exit,0.012875536480686695,0.008775536480686696,B
2022-08-16,078340,게임,0.655721129682032,87500.0,83125.0,2022-08-18,1,stop_loss,-0.05,-0.0541,B
2022-08-19,064520,반도체,0.6842818920460448,4710.0,4474.5,2022-08-22,0,stop_loss,-0.05,-0.0541,B
2022-08-23,060240,조선,0.5806732348309295,56146.0,53338.7,2022-08-31,5,stop_loss,-0.05000000000000005,-0.05410000000000005,B
2022-09-01,060240,조선,0.7338590225095504,53823.0,51131.85,2022-09-05,1,stop_loss,-0.050000000000000024,-0.05410000000000002,B
2022-09-06,060240,조선,0.7378221997075609,50338.0,47821.1,2022-09-07,0,stop_loss,-0.05000000000000003,-0.05410000000000003,B
2022-09-08,060240,조선,0.8401927042964756,49435.0,46963.25,2022-09-16,3,stop_loss,-0.05,-0.0541,B
2022-09-19,365590,반도체,0.7120553138935807,6067.0,5763.65,2022-09-22,2,stop_loss,-0.05000000000000006,-0.05410000000000006,B
2022-09-23,096350,조선,0.7560942066342656,1610.0,1529.5,2022-09-26,0,stop_loss,-0.05,-0.0541,B
2022-09-27,099410,조선,0.8153131750290032,2705.0,2569.75,2022-09-28,0,stop_loss,-0.05,-0.0541,B
2022-09-29,381970,자동차,0.7967604171704431,14600.0,13870.0,2022-09-30,0,stop_loss,-0.05,-0.0541,B
2022-10-04,206560,엔터,0.6557380753072312,10950.0,10402.5,2022-10-05,0,stop_loss,-0.05,-0.0541,B
2022-10-06,096350,조선,0.6955075128860809,1530.0,1453.5,2022-10-11,1,stop_loss,-0.05,-0.0541,B
2022-10-12,288330,제약,0.7409140480859634,6028.0,5726.599999999999,2022-10-13,0,stop_loss,-0.05000000000000009,-0.05410000000000009,B
2022-10-14,099320,방산,0.8736691662070141,22750.0,24750.0,2022-10-24,5,time_exit,0.08791208791208792,0.08381208791208791,B
2022-10-25,144960,반도체,0.595476897849385,3400.0,3425.0,2022-11-02,5,time_exit,0.007352941176470588,0.0032529411764705887,B
2022-11-03,196170,바이오,0.655531646932763,34800.0,38750.0,2022-11-11,5,time_exit,0.11350574712643678,0.10940574712643678,B
2022-11-14,065570,조선,0.7005389314622269,5170.0,5130.0,2022-11-22,5,time_exit,-0.007736943907156673,-0.011836943907156672,B
2022-11-23,399720,반도체,0.7950107687183088,18500.0,17575.0,2022-11-29,3,stop_loss,-0.05,-0.0541,B
2022-11-30,230980,방산,0.5922368822410918,791.0,751.4499999999999,2022-12-07,4,stop_loss,-0.050000000000000086,-0.054100000000000086,B
2022-12-08,230980,방산,0.5531962414811755,722.0,775.0,2022-12-16,5,time_exit,0.07340720221606649,0.06930720221606648,B
2022-12-19,210120,엔터,0.7384505532949489,1406.0,1727.0,2022-12-27,5,time_exit,0.2283072546230441,0.2242072546230441,B
2022-12-28,365590,반도체,0.6782816127412575,3952.0,4003.0,2023-01-06,5,time_exit,0.012904858299595142,0.008804858299595143,B
2023-01-09,365590,반도체,0.6915377658940565,4023.0,4033.0,2023-01-17,5,time_exit,0.002485707183693761,-0.0016142928163062386,B
2023-01-18,079550,방산,0.6215856422078889,77200.0,79300.0,2023-01-30,5,time_exit,0.027202072538860103,0.023102072538860104,B
2023-02-02,005380,자동차,0.6151709793625514,170100.0,173400.0,2023-02-10,5,time_exit,0.019400352733686066,0.015300352733686066,B
2023-02-13,101000,조선,0.5993509992937969,378.0,359.09999999999997,2023-02-14,0,stop_loss,-0.05000000000000009,-0.05410000000000009,B
2023-02-17,331520,게임,0.6054534190240684,7600.0,7220.0,2023-02-22,2,stop_loss,-0.05,-0.0541,B
2023-02-23,210120,엔터,0.7545334412578619,1400.0,1330.0,2023-02-24,0,stop_loss,-0.05,-0.0541,B
2023-02-27,058450,엔터,0.7089610098907336,20901.0,19855.95,2023-03-02,1,stop_loss,-0.04999999999999997,-0.05409999999999997,B
2023-03-03,032980,조선,0.6543205452000619,2052.0,1949.3999999999999,2023-03-06,0,stop_loss,-0.050000000000000065,-0.054100000000000065,B
2023-03-09,206650,바이오,0.613873221447394,7740.0,7353.0,2023-03-13,1,stop_loss,-0.05,-0.0541,B
2023-03-15,151860,자동차,0.7235265883325072,17150.0,17010.0,2023-03-23,5,time_exit,-0.00816326530612245,-0.01226326530612245,B
2023-03-29,067990,자동차,0.6876775365182555,5590.0,5560.0,2023-04-06,5,time_exit,-0.005366726296958855,-0.009466726296958855,B
2023-04-07,005387,자동차,0.6278469336181466,94600.0,98000.0,2023-04-17,5,time_exit,0.035940803382663845,0.031840803382663846,B
2023-04-18,000040,자동차,0.7463275920724666,1911.0,1815.4499999999998,2023-04-24,3,stop_loss,-0.05000000000000009,-0.05410000000000009,B
2023-04-25,079550,방산,0.6113758057790237,87300.0,82935.0,2023-04-26,0,stop_loss,-0.05,-0.0541,B
2023-04-28,060240,조선,0.5677789953587026,26911.0,26847.0,2023-05-10,5,time_exit,-0.0023782096540448145,-0.0064782096540448135,B
2023-05-15,050960,소프트웨어,0.6035526291075171,10280.0,11330.0,2023-05-23,5,time_exit,0.10214007782101167,0.09804007782101168,B
2023-05-24,000270,자동차,0.5906861535844258,89100.0,84645.0,2023-06-01,4,stop_loss,-0.05,-0.0541,B
2023-06-09,291650,바이오,0.6130428125869564,4259.0,4046.0499999999997,2023-06-12,0,stop_loss,-0.050000000000000065,-0.054100000000000065,B
2023-06-13,210120,엔터,0.6277941402103875,3068.0,2914.6,2023-06-14,0,stop_loss,-0.05000000000000003,-0.05410000000000003,B
2023-06-19,298060,바이오,0.5985834886584753,4954.0,4910.0,2023-06-27,5,time_exit,-0.008881711748082357,-0.012981711748082356,B
2023-06-29,381970,자동차,0.5880379800511031,15240.0,14478.0,2023-07-03,1,stop_loss,-0.05,-0.0541,B
2023-07-06,099320,방산,0.5846814054605678,29450.0,29650.0,2023-07-14,5,time_exit,0.006791171477079796,0.0026911714770797967,B
2023-07-19,329180,조선,0.5581965196161283,143800.0,136610.0,2023-07-27,5,stop_loss,-0.05,-0.0541,B
2023-08-02,010820,방산,0.5702297027534536,3665.0,3610.0,2023-08-10,5,time_exit,-0.015006821282401092,-0.01910682128240109,B
2023-08-11,000040,자동차,0.6016483944892776,1490.0,1549.0,2023-08-22,5,time_exit,0.03959731543624161,0.035497315436241614,B
2023-08-23,079550,방산,0.5792166273985146,78900.0,84800.0,2023-08-31,5,time_exit,0.07477820025348543,0.07067820025348542,B
2023-09-01,079550,방산,0.6641455061190875,83600.0,85100.0,2023-09-11,5,time_exit,0.017942583732057416,0.013842583732057417,B
