code,date,crd_remn_rt,crd_remn_chg_5d,prm_net_5d_ratio,prm_net_5d_raw
003100,20220608,12.25,1.210661629019838,5.534218778480833e-07,865.0
003100,20220616,11.95,-1.7378739017714806,6.729325445367587e-07,2100.0
003100,20220705,12.05,-1.4700929626712989,3.8087802639035444e-07,3213.0
003100,20220721,12.53,-0.20952456729801394,6.122887342428462e-07,3513.0
003100,20220803,13.16,3.271512224799422,9.111026863952228e-07,1832.0
003100,20220804,13.12,2.636352656718821,7.033004562124253e-07,1832.0
003100,20220812,13.05,0.3946750888863315,6.058677828074552e-07,2921.0
003100,20220902,12.62,1.2763661419667116,7.03703148364478e-07,1239.0
003100,20221007,12.19,-0.22440510949357506,3.9524798988165145e-07,1470.0
003100,20221011,12.32,-0.022233960224549154,4.2086725108235894e-07,1470.0
003100,20221012,12.34,1.5225372132162462,2.4704168008240236e-07,1470.0
003100,20221018,12.79,3.7722588706813776,2.6556987916087644e-07,1650.0
003100,20221019,12.72,3.090209224735907,8.511811690352703e-07,2688.0
003100,20221020,12.61,1.2060219634849823,8.585776440556487e-07,3295.0
003100,20221025,12.32,-3.6626011880306564,1.3831221508785028e-06,5306.0
003100,20221116,12.25,-0.08288391557945696,2.1747987359256826e-07,931.0
003100,20221121,11.98,-2.849285806360524,5.566933349128994e-07,1718.0
003100,20221122,11.96,-2.653978936166801,4.6602969587373593e-07,1858.0
003100,20221123,11.89,-2.909648347436933,3.8112757238791696e-07,1238.0
003100,20221124,11.89,-2.4750766633145904,3.530794317400193e-07,942.0
003100,20221125,11.83,-1.4867560391982448,4.2259996215747264e-07,1236.0
003100,20221216,11.84,0.2132070416016596,1.4369012224591862e-06,3181.0
003100,20230110,11.27,2.600011850806605,2.9172862369806215e-07,1033.0
003100,20230306,11.66,-1.2967494062549711,3.3540682202005194e-07,2168.0
003100,20230316,12.04,0.9439757140101257,8.508829283990312e-07,3949.0
003100,20230317,11.99,-0.3455992106342842,1.319090827258469e-06,4786.0
003100,20230320,12.07,-0.5361836647367557,1.0137589504439013e-06,5477.0
003100,20230414,12.61,0.273303945035952,7.641719055358738e-07,7618.0
003100,20230417,12.57,-0.6662884608940045,1.98753920375964e-06,9692.0
003100,20230421,12.49,-0.9750196228099917,4.089021272024117e-07,3392.0
003100,20250516,0.0,23.760330578512388,2.3195059302217036e-07,414.0
003100,20250519,0.12,1570.3092783505156,3.6941586099134566e-07,414.0
003100,20250529,0.15,-0.24429967426710109,2.9562708588794487e-07,509.0
003100,20250530,0.17,5.130571191289102,2.6227374321355173e-07,427.0
003100,20250604,0.2,44.137235116044394,2.939337827846851e-07,361.0
003100,20250609,0.2,28.598639455782315,1.687174511483167e-07,218.0
003100,20250616,0.21,4.1261108760050735,6.191243646719899e-07,632.0
003100,20250710,0.08,3.5115979381443285,2.8942296014497355e-07,921.0
003100,20260220,0.57,15.824824553477313,6.862681687426198e-07,1056.0
003100,20260504,0.24,14.014890390183377,3.7029292940565874e-07,2520.0
003100,20260506,0.22,4.3860884257955535,5.711345069484317e-07,3402.0
003310,20200727,1.45,-66.35987677492008,,
003310,20201019,9.07,-0.199823193903359,,
003310,20201111,9.39,-7.284128542068258,,
003310,20220419,7.74,-8.734106597942882,1.4037596665869454e-09,399.0
003310,20220425,7.38,-9.598335522374024,1.287198612975996e-08,365.0
003310,20220503,4.69,-32.629323128593434,3.2053218642333733e-09,787.0
003310,20220520,7.24,161.67083184576936,1.6525432462939415e-08,4834.0
003310,20250404,4.36,-3.7267884782104077,4.568121151030106e-08,1344.0
003310,20250407,4.4,-0.6296845082583657,2.088662178046161e-08,1221.0
003310,20250408,5.08,14.023180463989116,5.585256238591913e-09,634.0
003310,20250421,3.04,-59.91289921965402,6.132389325164685e-09,1376.0
003310,20260116,2.9,-13.733050645137245,2.6707007344489826e-08,1746.0
003310,20260119,2.85,-11.01785758217967,4.2526212143575196e-08,1746.0
003310,20260120,2.76,-10.522513407228528,5.3517446047963974e-08,3430.0
003310,20260202,3.56,42.783109361516104,4.744260295435008e-10,66.0
003380,20201229,0.71,24.006397263392888,,
003380,20201230,0.8,38.091586307587086,,
003380,20210104,0.75,-0.24774426035669705,,
003380,20210506,0.72,-6.718268016838724,,
003380,20210507,0.7,-6.380163502004654,,
003380,20210510,0.76,1.1722568272960032,,
003380,20210511,0.82,10.59898392195735,,
003380,20230228,2.89,13.138767072844137,1.7273610374395732e-07,1801.0
003380,20230302,2.92,13.539240145462394,2.0234143372828145e-07,1801.0
003380,20230303,2.89,5.0487316773514035,1.8996918230565192e-07,2955.0
003380,20230328,4.59,13.82384562894492,3.9455368546805767e-07,4227.0
003380,20230329,4.62,12.29950873434471,2.1246933548213718e-07,3884.0
003380,20230330,4.68,7.743004695758748,7.519962227912315e-08,2611.0
003380,20230331,4.84,9.059110243045975,5.537834654015448e-08,1635.0
003380,20230403,4.96,8.803587391374435,1.9849697094029975e-09,56.0
003380,20230407,6.05,24.81755843138178,3.2447830133159374e-07,6323.0
003380,20250515,0.58,14.870007604325641,5.321970151419382e-07,1386.0
003380,20250516,0.56,6.359775440529192,4.502791084103747e-07,1860.0
003380,20250519,0.6,32.02280783345124,4.2147188855481823e-08,1109.0
003380,20250527,1.21,77.88041936751384,5.173246062129394e-07,5929.0
003380,20250604,1.01,-16.766459620060214,2.69023055026237e-07,4123.0
003380,20250616,1.18,19.761632364108863,1.049286203288073e-06,10972.0
003380,20250701,1.1,-11.770969070303995,2.7140945700515405e-07,6614.0
003380,20251211,1.27,-7.902817439420861,0.0,0.0
003380,20251212,0.96,-34.50110479540926,0.0,0.0
003380,20260204,2.84,-0.46351010183581787,7.621503781842497e-08,11071.0
003800,20200205,0.03,-11.156418202577068,,
003800,20210817,0.02,45.38424359594006,4.060549863826415e-10,10.0
004590,20210203,1.95,187.9889969545142,,
004590,20250515,0.26,-4.537763782488136,6.798502565092962e-08,233.0
004590,20250527,0.27,0.4003202562049557,1.944368884109198e-07,243.0
004590,20250528,0.26,-8.022002694207453,2.134255475328907e-07,317.0
004590,20260508,0.7,87.8126476817251,2.486953699947751e-07,480.0
004590,20260511,0.7,91.08672805970681,8.452833863269664e-08,1450.0
004650,20200220,4.51,-15.112337164750954,,
004650,20200221,4.81,-6.347690298641506,,
004650,20250416,1.28,-2.495830697567425,1.64731931567604e-09,27.0
004780,20210323,1.45,-16.137200570101506,,
004780,20210427,2.91,9.807484031721847,,
004780,20210623,2.51,17.582311310387276,,
005160,20200721,1.68,4.007072242133147,,
005160,20220914,1.34,-3.078554724811433,1.3722710724861621e-09,157.0
005160,20220915,1.35,-2.816561873861345,9.311013392496013e-09,928.0
005160,20220923,3.48,32.6039028478764,2.981472776313607e-08,5729.0
005160,20230410,4.25,-11.95833473219654,1.0459892238419829e-08,3070.0
005160,20230411,4.15,-10.393803502678356,2.2865075504355403e-08,2979.0
005160,20230418,4.85,16.55094779442381,1.4403380291932359e-08,5720.0
005290,20190708,4.36,28.404792559371717,,
005290,20190715,5.6,28.164733555213182,,
005290,20200605,4.15,6.472811391518163,,
005290,20200609,4.17,12.976923246978412,,
005290,20200619,3.64,-11.506061762350207,,
005290,20200622,3.64,-15.121062633008842,,
005290,20200624,4.01,0.502048841582825,,
005290,20200625,3.81,2.557814070325537,,
005290,20200710,4.77,4.077860344520801,,
005290,20200805,4.13,-8.409488303156099,,
005290,20200806,3.92,-10.791872172500339,,
005290,20200807,3.97,-10.997445127262617,,
005290,20211221,4.45,21.648860079635046,3.5935117971650484e-08,29340.0
005290,20211230,4.78,-9.811458247803595,1.5589237963009045e-07,94060.0
005290,20230630,2.87,-5.782193393903301,1.4480766891943867e-07,27889.0
005290,20240321,3.57,-2.5318019739814512,8.839829083470963e-08,58893.0
005290,20240401,4.06,10.383976526336202,5.9165092972410477e-08,10062.0
005290,20250912,2.48,-19.34858960830328,7.48714704381748e-07,60334.0
005290,20250915,2.4,-19.64729634184128,1.4003338676740958e-06,58407.0
005290,20250918,2.46,-6.865871886564046,6.800331799347578e-07,25936.0
005290,20250922,2.56,6.457531304290431,1.3859512404580895e-07,6492.0
005290,20251001,2.47,-8.41831850980742,2.474089704023161e-07,8159.0
005290,20251002,2.45,-8.105918474862083,1.3341318262476158e-07,8159.0
005290,20251010,2.6,-4.7880533618020475,3.177059555680174e-08,1599.0
005290,20260128,3.87,-2.0285736605267557,8.120296676361735e-08,8503.0
005290,20260129,4.01,1.0586553477285765,1.1780069652624551e-07,15795.0
005290,20260130,3.71,-4.628869117419576,2.1146685510523617e-07,35963.0
005290,20260422,3.77,-0.5944747732833378,9.746882774670744e-09,1908.0
005670,20201207,1.78,-10.179727606600686,,
005670,20201208,1.89,-2.561834275398467,,
005670,20210701,5.9,24.616575252049188,,
005670,20240613,0.85,-3.6622194176507694,2.3274754805147816e-08,67.0
005670,20240614,0.85,0.3234257627747317,5.4250274286531514e-08,95.0
005670,20250818,0.9,-13.8660601658958,2.136353938533773e-08,458.0
005670,20251023,1.52,0.4662004662004726,1.3098284658188153e-08,142.0
005710,20210302,0.19,-4.461668887004966,,
005710,20210330,0.48,-5.7015254335595404,,
005710,20210405,0.42,-11.757141828431529,,
005710,20250307,0.03,9.477459016393453,2.5428343782122896e-10,5.0
005710,20250516,0.27,15.500629268192046,5.486541905848879e-08,157.0
005710,20250521,0.25,1.4141921523927348,4.1889734495008443e-07,472.0
005710,20250704,0.26,-19.673099645529735,1.9558636092482546e-07,252.0
005710,20251119,0.12,32.94806074088403,0.0,0.0
005710,20251215,0.2,-9.843262940685783,4.889152046745602e-07,1643.0
005710,20260223,0.25,-34.65330450972797,5.73587035534604e-07,653.0
005710,20260226,0.26,-20.88386433710174,2.2210608491886817e-07,593.0
005860,20190925,6.78,62.25903689373631,,
005860,20210503,4.44,-11.753478889409418,,
005860,20220321,5.81,-6.432962257632557,5.556207340267263e-09,878.0
005860,20220322,5.9,-6.026624371167221,9.372776851789888e-09,878.0
005860,20220323,4.31,-28.411505684930006,1.0489080120056962e-08,2813.0
005860,20220418,1.9,636.3393250722437,2.13557917187436e-09,244.0
005860,20220421,1.15,362.42664408010165,6.783839951788607e-11,27.0
005860,20220422,1.15,358.5269688782147,4.856686216485622e-09,1979.0
005860,20260304,2.93,9.270477711033243,5.445921481160007e-10,122.0
006050,20191220,9.82,7.114999002246281,,
006050,20200102,4.41,-55.29639001012514,,
006050,20201014,11.12,10.695499824398969,,
006050,20241029,2.99,11.481287433935417,1.5023337961018993e-07,1092.0
006050,20241121,3.33,-22.32020092274344,7.371548431946061e-08,1440.0
006140,20200820,0.33,-3.1819387097996144,,
006140,20200825,1.59,339.3052949184972,,
006140,20210122,0.82,0.4854408272754629,,
006140,20210618,0.57,27.964664415178376,,
006140,20210628,0.84,49.51248346657615,,
006140,20210630,0.87,6.253244834223914,,
006140,20260106,1.06,3.6877376119595295,1.5083303745248352e-09,42.0
006140,20260107,1.04,-8.669915219742519,3.006138990819863e-10,42.0
006140,20260112,2.14,104.13664635493953,1.5486442897824581e-09,163.0
006580,20231017,,,,
006620,20200723,4.16,3.38392442310671,,
006620,20240517,3.03,-3.2418084892824495,6.456667548897511e-10,97.0
006730,20210602,1.19,8.790653423145711,,
006730,20210614,1.47,-3.014211019059898,,
006730,20210907,1.54,30.684663932244028,3.3215644032557705e-07,7546.0
006730,20220426,1.78,-1.4688301842780471,2.492386354740091e-07,6377.0
006730,20230801,1.46,4.48442709226895,3.047294250679162e-07,3898.0
006730,20230810,1.58,7.74115807628335,1.1886405808917443e-07,1968.0
006730,20230814,1.6,2.56492255809051,1.3132173121422932e-07,2056.0
006730,20230831,1.56,1.0290006311538757,7.683679356872796e-08,673.0
006730,20250604,1.98,68.64340271110694,9.528726093028217e-08,555.0
006730,20250616,2.61,9.766669764327428,3.397257275789917e-07,3965.0
006730,20250620,2.49,-4.457197684740977,1.1893253276918709e-08,81.0
006730,20250623,2.54,-2.303017651288475,0.0,0.0
006730,20250707,2.68,-3.1846663559567556,1.4101619782556323e-07,3008.0
006730,20250722,2.49,-6.401821066174973,3.2877582981450817e-07,4784.0
006730,20250904,2.46,4.801410046189147,2.2482700502894317e-07,5866.0
006730,20250917,2.49,-3.3885293725658627,0.0,0.0
006730,20250918,2.61,1.364222292226791,0.0,0.0
006730,20251120,2.48,2.64871695485156,5.063992676757523e-07,19897.0
006730,20251211,2.2,-4.108854267280327,6.26593923012752e-10,72.0
006730,20260130,2.3,2.7389489501451036,1.796934960915808e-07,8554.0
006910,20210405,3.1,22.437739484087427,,
006910,20210406,2.95,14.189004822798568,,
006910,20210604,3.59,-3.1121843075777145,,
006910,20210607,3.48,-3.753764506141344,,
006910,20220310,9.78,51.445896198043116,5.5452285520681925e-09,3224.0
006910,20220323,3.63,-28.950940492340404,2.4144130076097562e-08,17482.0
006910,20250821,4.98,7.741076300178018,4.156074019028666e-08,10077.0
006910,20251010,7.92,-6.600972679529282,1.2130717909878392e-07,18803.0
006910,20260120,7.87,5.554901694752723,2.024310726405775e-08,8253.0
006910,20260121,8.61,13.784061916366031,1.7286968830012486e-08,8253.0
006910,20260220,7.96,-6.02009981238959,1.2162176016631143e-07,58193.0
006910,20260504,8.01,5.502480678148491,2.951234169351856e-08,18992.0
006910,20260506,7.39,1.2765427156300246,5.798515521514601e-08,35447.0
006920,20210422,8.62,6.274461577342305,,
006920,20210913,9.11,34.319406871707,7.7387561364575e-09,590.0
006920,20230616,5.35,-16.074962153009466,7.709414987875663e-09,629.0
006920,20250410,0.8,-11.663699188218612,2.6937025219595743e-09,94.0
006920,20250411,0.8,-9.98825151964039,7.365702265976831e-10,54.0
006920,20260303,3.95,23.453348376869144,1.8193388439918591e-09,79.0
007330,20210309,0.37,46.585940127817025,,
007330,20210310,0.87,233.856783919598,,
007330,20210311,0.4,54.53980099502487,,
007330,20210330,0.18,-5.215150384863176,,
007330,20220929,2.13,1.2882341696984545,1.9831519747161576e-08,3641.0
007330,20240205,1.97,97.32511106690538,2.8274870818846578e-09,572.0
007330,20250710,0.77,-5.027329505307532,3.6179025538849844e-08,571.0
007330,20260219,0.4,-34.80019754331768,9.882357532413397e-07,1412.0
007330,20260220,0.39,-33.575423377380275,1.8328946786480266e-07,1105.0
007370,20191121,1.83,79.971762478373,,
007370,20200103,2.17,-12.57385524372231,,
007370,20200120,3.96,17.40571003138274,,
007370,20200123,5.36,41.05932333028841,,
007370,20200128,5.21,27.209779605657136,,
007370,20200903,5.9,-9.431017956418941,,
007370,20240819,1.57,-4.993581076133802,1.5508096823633596e-09,64.0
007390,20210511,2.01,-4.7945897535995545,,
007390,20210517,2.09,1.1994892517632527,,
007390,20210518,2.08,3.1804838985892037,,
007390,20210618,2.26,2.7887287866118715,,
007390,20210622,2.34,6.5274426442988975,,
007390,20210630,2.52,7.497449055785976,,
007390,20210721,2.04,-4.4210279702034505,9.399628968269719e-08,41173.0
007390,20210722,2.0,-5.779414412902084,1.8136707399517209e-07,41173.0
007390,20240521,0.05,-4.06189065309327,6.396227729005791e-08,7096.0
007390,20241024,0.05,7.320621556367235,3.793168135313355e-08,5340.0
007390,20241025,0.12,131.0416605587968,1.0857422361504116e-07,10754.0
007390,20241028,0.14,191.06609808102343,1.5621055527572764e-07,16313.0
007390,20241029,0.13,154.73767327601334,5.10002139759572e-07,17662.0
007390,20241030,0.1,106.241352343139,1.9093974661946415e-07,18153.0
007390,20241031,0.09,85.83830867295434,1.663117758490189e-07,16836.0
007390,20241113,0.03,-19.935619581845998,1.1669626020340561e-07,9197.0
007390,20241114,0.03,-19.935619581845998,1.4516762378093299e-07,7069.0
007390,20241118,0.02,-19.61104810194142,4.3317952201291546e-08,4404.0
007390,20250325,0.2,19.93635697948779,5.089258225092866e-08,8477.0
007390,20250410,0.15,-8.005922571092627,1.7001852500633457e-07,12534.0
007390,20250411,0.15,-6.8923335178670335,1.872477273393007e-07,8429.0
007390,20250422,0.11,-10.894702732203154,1.4049500088330298e-08,1539.0
007390,20250730,0.32,9.980533514543666,2.1150140805542098e-07,40170.0
007530,20200811,0.41,-28.43370883882149,,
007530,20201106,0.66,0.054466862129309845,,
007530,20201109,0.68,3.2963435026134524,,
007530,20201113,0.49,-25.08628877203549,,
007530,20201201,0.59,3.2182897925487897,,
007530,20201203,0.37,-42.181147329087445,,
007530,20201204,0.37,-38.06759545923632,,
007530,20201210,0.45,19.961386038004257,,
007530,20210412,0.1,-0.007633587786259888,,
007530,20210423,0.12,-1.0318664643399145,,
007530,20230414,1.94,6.900860753137605,4.0973921943334537e-08,745.0
007530,20230420,1.99,3.7876924989258764,8.817228315953006e-08,608.0
007680,20250421,0.13,1.685677361353033,7.613631091427549e-10,3.0
007720,20210603,4.65,11.625977669057953,,
007720,20241010,0.05,-0.2555321848870973,2.3371558643007643e-09,108.0
007720,20241011,0.08,62.99476767430945,1.0504690082963776e-09,108.0
007770,20190730,0.69,10.56427469835799,,
007770,20190812,2.74,-10.066114163329921,,
007770,20190813,2.77,8.137961628035928,,
007770,20210118,1.87,4.616578505590563,,
007770,20210310,2.19,-2.3126722808082367,,
007770,20210405,3.83,-14.281354703761862,,
007770,20220907,6.26,11.052873192116186,1.1686159659245193e-09,45.0
007770,20220908,6.26,4.553583319064747,1.155372519176106e-08,1273.0
007820,20230412,3.68,0.9354878728761618,5.073615284277773e-09,327.0
007820,20260120,4.58,10.085366847370203,8.688222211880714e-09,700.0
008290,20191010,2.91,7.212323643145391,,
008290,20191016,3.17,8.374536409908618,,
008290,20230613,0.0,,1.5662936471219174e-08,154.0
008290,20250901,0.0,,9.352198897456387e-09,54.0
008370,20210308,0.85,-8.828938222069704,,
008370,20210309,0.81,-11.240758166420218,,
008370,20210330,4.12,86.78220529164389,,
008370,20210402,2.88,-1.3836173784391281,,
008470,20210407,3.43,2.260797072267784,,
008470,20210408,3.43,3.01190204361228,,
008470,20210416,3.54,1.02877454299255,,
008830,20210407,0.17,1.0291274246865934,,
008830,20210421,0.17,-42.54240943070731,,
008830,20210520,0.16,-19.36884032068631,,
008830,20210521,0.64,226.4923504867872,,
008830,20210531,0.24,-29.508352016167226,,
008830,20210601,0.23,-22.688900468994266,,
008830,20230908,1.1,38.22357498616491,4.542624989151708e-10,53.0
008830,20241203,3.91,2.987388726205764,7.225115580804146e-09,1628.0
008830,20250207,5.94,-7.581012715131941,8.883663651297527e-09,2133.0
008830,20250213,6.63,15.403509043367936,1.2444600285547024e-08,3490.0
009300,20200722,1.02,-1.420828841777455,,
009300,20210910,2.17,68.40389695368731,2.0798921396027453e-07,1081.0
009300,20210928,4.0,24.100116176763663,2.3564053709744722e-07,801.0
009300,20210929,4.31,27.09393030233094,3.018564567535483e-07,687.0
009300,20230605,1.29,-8.779511540703112,2.2858758851084371e-07,380.0
009300,20240529,1.95,-2.48416684865691,3.5700295854031335e-09,66.0
009300,20240710,1.62,-5.587406914529991,2.3380515627524955e-08,650.0
009520,20210222,5.46,18.178469844948886,,
009520,20210304,6.09,6.011821336803824,,
009520,20210305,5.84,31.144133348328218,,
009520,20221128,5.72,-0.7083183345332422,2.431748414889236e-09,991.0
009520,20221129,5.84,1.1100994115780471,4.886018172721012e-09,2054.0
009520,20221201,6.99,24.271699748220833,6.730807314219608e-08,16363.0
009520,20230307,8.32,-3.0955554245161054,1.3159788419673528e-08,5691.0
009520,20230327,7.89,8.805621135395025,6.558361760779093e-08,27598.0
009520,20230328,7.78,1.8639920831793333,7.284130592054054e-08,27598.0
009520,20230329,6.5,-17.010951160135555,4.700959148763591e-08,27664.0
009520,20230410,2.21,-26.786322341897208,5.63116888170973e-08,12605.0
009520,20230414,1.9,-15.304644390764711,2.0507390789048283e-08,12736.0
009520,20230417,1.79,-18.94880419381956,1.5331734143644624e-08,7818.0
009520,20260115,3.7,-1.354801020590779,4.79836890361235e-08,9853.0
009620,20201118,0.46,87.42686405563538,,
009620,20201119,0.62,147.92207522482292,,
009620,20201218,0.44,53.85529814245138,,
009620,20210120,1.05,-0.4315614275403945,,
009620,20210122,1.02,-3.1285557367117023,,
009620,20210125,1.02,12.069588780630824,,
009620,20210601,0.38,-50.47313923339885,,
009620,20231025,0.35,28.377502753839167,7.593654482372354e-08,527.0
009620,20231027,0.57,75.69024802132292,8.442447439068933e-08,602.0
009620,20231103,0.75,33.21791160007721,2.412900511771724e-08,309.0
009620,20241210,0.0,,5.457195404848648e-09,21.0
009620,20241211,0.0,,4.9693503367874256e-09,21.0
009620,20241216,0.0,,6.486647227836071e-08,110.0
009620,20250512,0.09,-11.528706479133044,1.1759841336405297e-08,265.0
009730,20221115,0.0,,0.0,0.0
009730,20230413,0.0,,3.6656075033274705e-08,911.0
009730,20230428,0.05,,3.870542628377269e-09,40.0
009780,20201008,0.33,23.52736430458018,,
009780,20210615,0.91,-6.952696789645807,,
009780,20230630,1.34,-6.494360865231963,2.3687779956840346e-10,19.0
009780,20230703,1.32,-4.323578451101017,7.221072102409818e-09,311.0
009780,20250519,1.19,8.555122366068456,2.1795238341711405e-08,1243.0
009780,20250912,3.77,3.7292052043822466,1.1355169346447325e-08,91.0
010170,20200908,6.61,-2.0145730891377944,,
010170,20221227,0.93,10.469038930500595,4.9289375174784503e-08,473.0
010170,20250910,0.04,-2.5572311842082196,1.3682880147166245e-08,1009.0
010170,20250911,0.04,-3.082689646716763,0.0,0.0
010170,20251016,0.02,-6.418807537216908,2.840662195864725e-08,2917.0
010170,20251031,0.0,,6.536834098305623e-08,4154.0
010170,20251103,0.0,,6.935880912185064e-08,9035.0
010170,20260105,0.0,,6.356114532589362e-08,9896.0
010170,20260129,0.0,0.0,8.022128211973202e-08,17179.0
010170,20260220,0.0,-17.24137931034483,5.020873681730117e-08,11819.0
010170,20260223,0.0,111.20689655172416,4.0981239376778514e-08,10947.0
010170,20260310,0.0,-25.0,2.1065774927979533e-07,61211.0
010170,20260311,0.0,9.523809523809534,1.2732053702641032e-07,57631.0
010170,20260312,0.0,46.166666666666664,5.2081028251455274e-08,42441.0
010170,20260325,0.0,-6.25,2.366407831522941e-08,8795.0
010170,20260402,0.0,0.0,3.325745333953865e-08,36821.0
010170,20260403,0.0,0.0,8.476481305481022e-08,80277.0
010170,20260406,0.0,0.0,6.710949709243443e-08,80277.0
010170,20260410,0.0,0.0,1.0191058697634904e-07,153388.0
010170,20260413,0.0,0.0,1.3434486628286757e-07,153388.0
010170,20260508,0.0,0.0,9.207396183068316e-08,144285.0
010170,20260511,0.0,0.0,9.979636068107713e-08,224889.0
010170,20260512,0.0,0.0,7.571139027994159e-08,161062.0
010240,20210111,1.91,13.93461951212469,,
010240,20210112,1.86,9.560378091906285,,
010240,20210113,2.5,44.36947656242709,,
010240,20210114,2.87,61.93818433565923,,
010240,20210629,6.36,-0.4637312667793325,,
010240,20210630,6.99,7.778268214334383,,
010280,20190819,1.29,21.203410677022163,,
010280,20190821,2.37,103.21507643758912,,
010280,20250521,0.01,387.979797979798,1.0345295395141963e-07,189.0
010280,20250528,0.01,20.69964810598219,7.533714048029898e-08,306.0
010280,20250609,0.11,348.84811067284056,7.985970314702688e-08,332.0
010280,20250616,0.39,236.35263700854594,2.3445006029745538e-08,785.0
010280,20250623,0.29,-26.058524616235125,8.244660391230767e-08,1363.0
010280,20260430,2.08,-41.302335816500225,0.0,0.0
010470,20201202,1.25,-1.6967317984821206,,
010470,20201203,1.37,8.214204522660108,,
010470,20201209,4.22,237.19149052155308,,
010470,20210413,3.09,-6.144042292157048,,
010470,20210607,3.75,0.07051948606118241,,
010470,20210618,4.35,0.701396553270639,,
010470,20210621,5.63,27.540366139285876,,
010470,20221205,2.75,-7.4498720136518815,9.299702591995529e-09,701.0
010470,20221208,3.48,31.055462785138488,1.9429136140025675e-08,1433.0
010470,20221216,3.16,-24.03412162838663,1.315559322927661e-07,1920.0
010470,20221221,2.36,-35.51228042285987,8.309100249356931e-08,2995.0
010470,20230109,1.97,64.68723215965548,1.0719993212699867e-07,3769.0
010470,20230414,3.48,-8.93068878848955,4.43686843296769e-08,3065.0
011040,20200617,0.22,-7.2738272524199505,,
011040,20200723,2.55,10.95517683469569,,
011040,20200724,2.35,15.11379872601184,,
011040,20211013,2.21,-0.5766244642306684,2.576720689125122e-09,842.0
011040,20211019,3.77,73.42854455523889,8.28249363114043e-09,3511.0
011080,20200720,0.0,,,
011080,20200721,0.0,,,
011080,20200730,0.0,,,
011080,20200813,0.0,,,
011080,20210107,0.04,0.0,,
011080,20210108,0.14,224.875078973063,,
011080,20210115,0.0,-95.58022770666855,,
011080,20241210,0.19,2922.74412855377,3.776551810274231e-09,62.0
011080,20250114,0.0,,1.476940951027006e-08,348.0
011080,20260507,0.03,-93.25922520790672,0.0,0.0
011320,20200910,7.72,12.581564485407903,,
011320,20251119,2.08,-4.3003353037073255,1.193341215300734e-07,124.0
011320,20251224,1.8,-3.054557741361019,2.2723192266583514e-07,336.0
011370,20201016,2.72,2.682521019754258,,
011370,20201019,2.58,-3.1114785468124406,,
011370,20210621,6.21,0.4934664004043521,,
011370,20260213,0.22,-1.8505261054874822,2.828792909291118e-07,448.0
011370,20260219,0.22,-1.6943697939087898,2.9315285721298695e-07,395.0
011370,20260220,0.18,-20.297199865861838,3.7390120189199377e-07,404.0
011370,20260223,0.18,-19.98931165366391,1.5045159468596432e-07,275.0
011370,20260224,0.18,-20.174905712911638,2.0078752075138058e-07,259.0
011370,20260225,0.17,-25.68254102879437,1.8632612875668925e-07,404.0
011560,20210405,1.36,14.242103098653924,,
011560,20210419,1.32,-4.827477914169065,,
011560,20210607,1.92,-0.6164590669228698,,
011560,20220527,1.68,-25.464367460174653,1.9273415960888374e-07,414.0
011560,20220602,2.06,9.741202231898471,1.4862154121687136e-08,89.0
011560,20220603,2.11,22.47721032399781,9.962748650586026e-09,457.0
011560,20240520,1.04,9.599069036512464,2.652024999536033e-07,483.0
011560,20240521,1.08,14.512496512137751,2.3118823969945385e-07,907.0
011560,20240522,1.01,2.192435378327029,1.007386841089858e-07,1829.0
011560,20240529,1.41,40.681833118949925,8.688566825123295e-08,529.0
011560,20250922,0.36,0.4149483875925286,4.97744782461144e-07,571.0
011560,20251111,0.21,-0.5224938009210089,7.283241557780238e-07,787.0
011560,20251117,0.16,-16.61706569537601,8.586953853105278e-07,923.0
011560,20251119,0.29,54.15648507498443,1.2200696173933957e-07,276.0
011560,20260225,0.38,-13.833183781640612,1.907102606836196e-07,1362.0
011560,20260410,0.88,-5.864992596499052,2.3652835403035432e-07,494.0
011560,20260414,0.91,7.399977459709239,4.0335897430809915e-07,494.0
011560,20260427,1.21,-0.7652940340236003,1.0084771739003835e-07,142.0
011560,20260428,1.2,1.9994310562035267,9.528322695973148e-08,142.0
011560,20260429,1.2,1.3633076866829796,2.0991589616813832e-07,439.0
012340,20191008,0.04,0.0,,
012340,20200211,0.32,-44.81593630733681,,
012340,20200330,0.14,4.912762876984611,,
012340,20200915,2.03,34.95234071766167,,
012340,20200916,1.98,12.861348682345742,,
012340,20210108,2.24,13.396041294833449,,
012340,20210111,2.2,10.232566615640515,,
012340,20260212,0.0,,7.544443882557826e-08,185.0
012620,20210310,0.8,10.996090695856143,,
012620,20210423,1.32,2.0405327961377395,,
012620,20210510,1.63,2.8219950451348286,,
012620,20210511,1.58,-0.668473864233099,,
012620,20210520,1.81,7.110665329321297,,
012620,20210908,3.78,29.685348683442882,1.869368101109958e-08,1111.0
012700,20191122,2.98,-21.59098256856732,,
012700,20191203,2.38,-14.214718348809619,,
012700,20210409,3.19,-15.868275684381317,,
012700,20210616,1.73,-18.67848884483303,,
012700,20250516,0.61,-6.901852716444424,1.481279547429662e-09,251.0
012790,20200617,2.64,-14.209354916560146,,
012790,20200618,2.42,-25.03755803459017,,
012790,20200714,4.91,33.9619103808962,,
012790,20200717,7.01,51.42064265426449,,
012790,20200720,7.88,64.40691259402091,,
012790,20200721,7.83,59.5096043131232,,
