date,code,strategy,entry_date,exit_date,net_pct,gross_pct,score_tv,news_sent_7d,news_cnt_7d,crd_remn_rt_x,crd_remn_chg_5d_x,for_net5_db,ins_net5_db,rsi_db,macd_hist_db,bb_pct_db,rsi14,atr_pct,vol_ratio,tv_ratio,for_5d,ins_5d,mcap_class,vix,vix_chg_5d,sox_ret_5d,usdkrw_chg_5d,kospi_ret_20d,crd_remn_rt_y,crd_remn_chg_5d_y,prm_net_5d_ratio,prm_net_5d_raw,stop_pct_used,entry_price,stop_hit,stop_net,actual_net,stop_better
20190809,054620,h252_40,20190812,20191011,21.1816,21.5116,7227202830.0,,0,,,-1234.0,1831.0,64.86,-16.8908,1.1721,64.8587,6.9167,1.6426,1.8071,-6.9808,10.358,3.0,17.97,-3.975,0.1901,1.4631,-6.5208,5.43,6.817564037561752,,,-10.0,8600.0,False,21.182,21.182,False
20190812,007770,h252_40,20190813,20191014,-36.9746,-36.6446,9215842500.0,,0,,,-292.0,-6.0,71.16,470.0318,1.2618,71.1569,8.0927,2.0515,2.5784,-4.3834,,3.0,21.09,4.5612,0.3614,0.4206,-7.2609,2.74,-10.06611416332992,,,-10.0,22650.0,True,-14.373,-36.975,True
20190812,048770,h252_40,20190813,20191014,-18.7427,-18.4127,15906212130.0,,0,,,147.0,656.0,,,,76.3107,7.6165,6.2433,7.3352,1.7973,8.0429,3.0,21.09,4.5612,0.3614,0.4206,-7.2609,1.34,38.80447566674084,,,-10.0,6300.0,True,-10.245,-18.743,True
20190812,036800,h252_40,20190813,20191014,1.8107,2.1407,6141260200.0,,0,,,374.0,-500.0,,,,73.1972,4.7652,2.2695,2.5069,1.1201,-1.4983,3.0,21.09,4.5612,0.3614,0.4206,-7.2609,0.78,-9.78299213673658,,,-10.0,32700.0,False,1.811,1.811,False
20190813,143240,h252_40,20190814,20191015,1.6343,1.9643,2845805700.0,,0,,,-54.0,-363.0,,,,73.5168,5.1151,3.3573,3.7391,-0.1658,-1.1196,3.0,17.52,-10.1077,2.5852,-0.6187,-7.2609,1.37,-2.9020541612024053,,,-10.0,28000.0,False,1.634,1.634,False
20190813,054620,h252_40,20190814,20191015,7.1969,7.5269,15328748000.0,,0,,,-471.0,2546.0,66.16,42.2838,1.1615,66.1551,6.9908,3.3187,3.8756,-2.5343,13.7048,3.0,17.52,-10.1077,2.5852,-0.6187,-7.2609,5.57,5.105191673365295,,,-10.0,9300.0,True,-10.245,7.197,False
20190813,036800,h252_40,20190814,20191015,-7.33,-7.0,4736379850.0,,0,,,143.0,784.0,,,,77.1254,4.6919,1.658,1.8651,0.4074,2.2387,3.0,17.52,-10.1077,2.5852,-0.6187,-7.2609,1.09,30.84532801292099,,,-10.0,35000.0,False,-7.33,-7.33,False
20190813,007770,h252_40,20190814,20191015,-25.0087,-24.6787,52582223150.0,,0,,,21.0,-5.0,72.62,655.6632,1.1508,72.6194,8.8827,8.6327,13.0494,0.3155,,3.0,17.52,-10.1077,2.5852,-0.6187,-7.2609,2.77,8.137961628035928,,,-10.0,19450.0,True,-10.245,-25.009,True
20190814,032500,h252_40,20190816,20191016,20.6124,20.9424,140769406700.0,,0,,,10507.0,14295.0,72.98,392.8264,,66.1723,5.9912,2.6273,2.9235,4.6493,6.326,2.0,22.1,30.6919,-3.267,0.7133,-7.403,1.32,13.256389806191082,,,-10.0,57300.0,False,20.612,20.612,False
20190814,023440,h252_40,20190816,20191016,-17.6953,-17.3653,2500757060.0,-0.5699,1,,,265.0,268.0,80.57,39.2536,1.1103,80.573,4.4744,2.7313,3.1068,3.5659,,3.0,22.1,30.6919,-3.267,0.7133,-7.403,1.86,13.313273964736938,,,-10.0,2505.0,True,-10.245,-17.695,True
20190814,189980,h252_40,20190816,20191016,-15.0447,-14.7147,1468282990.0,,0,,,320.0,3.0,,,,67.9548,5.3861,2.1567,2.2818,4.3599,,3.0,22.1,30.6919,-3.267,0.7133,-7.403,1.57,5.779364890906269,,,-10.0,9990.0,True,-10.245,-15.045,True
20190814,036800,h252_40,20190816,20191016,-10.9445,-10.6145,6215921800.0,,0,,,84.0,2173.0,,,,79.9879,4.8203,2.0984,2.4082,0.2293,5.9616,3.0,22.1,30.6919,-3.267,0.7133,-7.403,1.35,61.75750044381325,,,-10.0,35800.0,True,-10.245,-10.944,True
20190816,060250,h252_40,20190819,20191017,-17.8739,-17.5439,19448909550.0,0.1724,4,,,8373.0,7676.0,71.52,256.3492,1.0893,71.5218,5.6121,1.6746,1.9538,16.0575,14.7213,3.0,18.47,17.8631,-1.7107,0.7133,-7.4499,3.09,-2.815347414389191,,,-10.0,22800.0,True,-10.245,-17.874,True
20190816,073110,h252_40,20190819,20191017,6.0152,6.3452,35957546500.0,,0,,,-529.0,-299.0,,,,72.0615,7.3497,4.1942,5.0401,-3.1823,-1.805,3.0,18.47,17.8631,-1.7107,0.7133,-7.4499,5.77,31.7575437958727,,,-10.0,19700.0,True,-10.245,6.015,False
20190816,073490,h252_40,20190819,20191017,4.3967,4.7267,17138226550.0,,0,,,2479.0,970.0,,,,66.7756,5.5744,2.7099,3.0516,12.38,4.8444,3.0,18.47,17.8631,-1.7107,0.7133,-7.4499,5.95,39.47597265605198,,,-10.0,33850.0,False,4.397,4.397,False
20190816,036800,h252_40,20190819,20191017,-21.1789,-20.8489,12764842150.0,,0,,,1068.0,3134.0,,,,84.5753,4.8534,3.8189,4.6405,2.6933,7.9039,3.0,18.47,17.8631,-1.7107,0.7133,-7.4499,1.35,54.63724842158047,,,-10.0,40050.0,True,-10.245,-21.179,True
20190816,123010,h252_40,20190819,20191017,-60.0513,-59.7213,19417818200.0,,0,,,161.0,-1162.0,,,,80.1883,8.0677,4.6281,6.8725,2.2762,-16.3363,3.0,18.47,17.8631,-1.7107,0.7133,-7.4499,1.99,51.596293979899066,,,-10.0,14350.0,True,-10.245,-60.051,True
20190816,123040,h252_40,20190819,20191017,2.3773,2.7073,56791968920.0,-0.5699,1,,,-1236.0,4666.0,71.19,172.2264,1.0174,71.1894,8.3117,4.6235,5.5577,-6.6199,24.9936,3.0,18.47,17.8631,-1.7107,0.7133,-7.4499,3.87,-15.687891899235716,,,-10.0,5910.0,True,-10.245,2.377,False
20190819,010280,h252_40,20190820,20191018,-13.6815,-13.3515,12476998500.0,-0.5699,1,,,-145.0,-88.0,76.28,131.8276,1.1453,76.2832,5.5034,13.9127,17.037,-1.9294,,3.0,16.88,-3.653,1.1633,0.4814,-6.1154,1.29,21.203410677022163,,,-10.0,1835.0,True,-10.245,-13.682,True
20190819,073490,h252_40,20190820,20191018,1.2573,1.5873,18418725100.0,,0,,,710.0,174.0,,,,69.6373,5.4665,2.4906,2.9149,3.4101,0.8359,3.0,16.88,-3.653,1.1633,0.4814,-6.1154,4.91,17.635299271235706,,,-10.0,34650.0,True,-10.245,1.257,False
20190819,073110,h252_40,20190820,20191018,3.8779,4.2079,20733314100.0,,0,,,-689.0,-1742.0,,,,75.1956,7.0948,1.9003,2.3594,-3.9262,-9.9196,3.0,16.88,-3.653,1.1633,0.4814,-6.1154,5.44,24.537366502328894,,,-10.0,20200.0,True,-10.245,3.878,False
20190819,082660,h252_40,20190820,20191018,0.9743,1.3043,2356617910.0,,0,,,0.0,0.0,,,,97.9562,21.4377,4.7493,21.489,,,3.0,16.88,-3.653,1.1633,0.4814,-6.1154,1.76,0.0,,,-10.0,2300.0,True,-10.245,0.974,False
20190819,070300,h252_40,20190820,20191018,-11.6415,-11.3115,1945453290.0,,0,,,32.0,-30.0,,,,70.508,4.9625,9.3668,10.7434,0.712,,3.0,16.88,-3.653,1.1633,0.4814,-6.1154,0.27,26.523473458115987,,,-10.0,6100.0,True,-10.245,-11.642,True
20190819,123010,h252_40,20190820,20191018,-59.4047,-59.0747,11926500800.0,,0,,,221.0,-1085.0,,,,81.1874,7.957,2.2884,3.2536,2.9999,,3.0,16.88,-3.653,1.1633,0.4814,-6.1154,1.82,42.399330363815736,,,-10.0,14050.0,True,-10.245,-59.405,True
20190820,032750,h252_40,20190821,20191021,9.4384,9.7684,3659783930.0,,0,,,77.0,-27.0,,,,69.11,5.4699,6.9689,8.0037,1.2647,,3.0,17.5,-20.8145,3.907,-0.8522,-6.1154,2.98,-18.70826273298116,,,-10.0,9930.0,False,9.438,9.438,False
20190820,195990,h252_40,20190821,20191021,-0.33,0.0,11190817270.0,,0,,,-97.0,-26.0,,,,69.8248,8.6495,1.7649,2.0924,-0.5262,-0.1392,3.0,17.5,-20.8145,3.907,-0.8522,-6.1154,2.22,29.17555411295558,,,-10.0,1370.0,True,-10.245,-0.33,False
20190821,010280,h252_40,20190822,20191022,-38.8546,-38.5246,19450223600.0,-0.5699,1,,,-44.0,-96.0,87.13,302.0593,1.3462,87.1163,5.3919,9.3982,12.5192,-0.4559,,3.0,15.8,-25.4013,5.1018,-0.8403,-3.1944,2.37,103.21507643758912,,,-10.0,2440.0,True,-10.245,-38.855,True
20190821,256840,h252_40,20190822,20191022,-13.4781,-13.1481,42760418485.0,,0,,,0.0,-6460.0,,,,99.841,77.1424,inf,inf,,,3.0,15.8,-25.4013,5.1018,-0.8403,-3.1944,0.0,,,,-10.0,2700.0,True,-10.245,-13.478,True
20190822,195990,h252_40,20190823,20191023,-17.5824,-17.2524,17857264850.0,,0,,,430.0,-18.0,,,,75.416,7.8502,2.6305,3.3007,2.1004,-0.0865,3.0,16.68,-9.6914,2.2309,-0.8403,-4.3003,2.75,60.24985956127635,,,-10.0,1565.0,True,-10.245,-17.582,True
20190823,019540,h252_40,20190826,20191024,-33.1828,-32.8528,221257843040.0,,0,,,-107.0,-90.0,72.89,97.2197,1.0658,72.8861,9.7158,5.5805,6.9927,-1.1965,,3.0,19.87,-9.6914,2.2309,-0.8403,-3.7663,8.28,6.624530654994909,,,-10.0,6590.0,True,-10.245,-33.183,True
20190823,032500,h252_40,20190826,20191024,10.0318,10.3618,99010293600.0,,0,,,19008.0,-9607.0,80.11,243.6066,,69.0989,5.8151,1.498,1.7043,7.9328,-4.0095,2.0,19.87,-9.6914,2.2309,-0.8403,-3.7663,1.47,17.285284185686976,,,-10.0,60800.0,False,10.032,10.032,False
20190823,101490,h252_40,20190826,20191024,-1.7703,-1.4403,35197625660.0,,0,,,3910.0,3647.0,63.98,66.2363,0.9873,63.9804,7.0753,2.2309,2.5038,19.9797,18.6299,3.0,19.87,-9.6914,2.2309,-0.8403,-3.7663,10.58,-0.7213243988963391,,,-10.0,9720.0,True,-10.245,-1.77,False
20190823,070300,h252_40,20190826,20191024,-21.9824,-21.6524,2024169750.0,,0,,,49.0,-26.0,,,,80.7791,4.7624,5.688,6.7672,0.9649,,3.0,19.87,-9.6914,2.2309,-0.8403,-3.7663,0.3,35.11057255377159,,,-10.0,7020.0,True,-10.245,-21.982,True
20190826,070300,h252_40,20190827,20191025,-21.7886,-21.4586,1078207460.0,,0,,,-9.0,0.0,,,,82.6699,4.9132,2.2677,2.7271,-0.166,,3.0,19.32,10.4,-2.67,0.4522,-4.0948,0.3,10.588349420381247,,,-10.0,7130.0,True,-10.245,-21.789,True
20190828,014970,h252_40,20190829,20191029,-3.5173,-3.1873,128389431470.0,,0,,,146.0,0.0,85.78,240.728,,74.0083,9.0713,4.146,5.2814,0.8093,,3.0,19.35,16.0072,-3.2667,0.2325,-0.3025,3.52,3.523528294794432,,,-10.0,12550.0,True,-10.245,-3.517,False
20190828,084180,h252_40,20190829,20191029,-6.8874,-6.5574,14984358395.0,,0,,,-80.0,-115.0,0.0,-201.0256,,0.0,176.4984,inf,inf,,,3.0,19.35,16.0072,-3.2667,0.2325,-0.3025,0.15,-8.060962174072717,,,-10.0,3050.0,True,-10.245,-6.887,False
20190829,032500,h252_40,20190830,20191030,-18.3145,-17.9845,45308740700.0,,0,,,20649.0,-8644.0,83.73,5.2409,,71.4424,4.9514,0.6584,0.7491,8.1831,-3.425,2.0,17.88,-10.0151,3.4182,0.2325,0.8297,1.5,4.555494634604851,,,-10.0,64500.0,True,-10.245,-18.314,True
20190829,099190,h252_40,20190830,20191030,-1.5845,-1.2545,7101076000.0,,0,,,1754.0,-439.0,81.2,17.0626,,71.9059,3.2082,5.0386,5.4137,4.6078,-1.1531,3.0,17.88,-10.0151,3.4182,0.2325,0.8297,0.33,-14.203849271428304,,,-10.0,27900.0,False,-1.585,-1.584,False
20190829,014970,h252_40,20190830,20191030,-15.6871,-15.3571,157874930800.0,,0,,,-271.0,0.0,91.32,497.8061,,80.0991,8.6483,3.5031,5.2358,-1.2524,,3.0,17.88,-10.0151,3.4182,0.2325,0.8297,3.46,1.770411691126772,,,-10.0,14000.0,True,-10.245,-15.687,True
20190830,101680,h252_40,20190902,20191031,-13.7287,-13.3987,5104366535.0,,0,,,-412.0,0.0,0.0,-37.6524,,,79.1264,inf,inf,,,3.0,18.98,-10.0151,3.4182,0.2325,3.0413,0.0,,,,-10.0,3060.0,True,-10.245,-13.729,True
20190830,099190,h252_40,20190902,20191031,-2.4614,-2.1314,3601338750.0,,0,,,1818.0,-261.0,85.86,100.4246,,75.69,3.1572,2.0174,2.1902,4.6603,-0.6684,3.0,18.98,-10.0151,3.4182,0.2325,3.0413,0.32,-14.0352539802881,,,-10.0,28150.0,False,-2.461,-2.461,False
20190830,032500,h252_40,20190902,20191031,-19.6071,-19.2771,78251203000.0,,0,,,297.0,-14052.0,89.88,211.5666,,75.3718,4.8629,1.1046,1.3092,0.1123,-5.3171,2.0,18.98,-10.0151,3.4182,0.2325,3.0413,1.52,5.225036466852018,,,-10.0,66400.0,True,-10.245,-19.607,True
20190902,039840,h252_40,20190903,20191101,-5.3692,-5.0392,6862916850.0,,0,,,-577.0,2433.0,76.55,79.3115,,65.8999,3.9032,1.5832,1.7165,-0.8348,3.5177,3.0,18.98,-10.0151,3.4182,0.166,1.6225,2.05,4.356863424375024,,,-10.0,44650.0,True,-10.245,-5.369,False
20190902,032500,h252_40,20190903,20191101,-22.081,-21.751,93810230000.0,,0,,,24424.0,-18836.0,94.71,662.1183,,80.8561,4.7856,1.2367,1.5318,8.5015,-6.5559,2.0,18.98,-10.0151,3.4182,0.166,1.6225,1.56,2.897196879763775,,,-10.0,73100.0,True,-10.245,-22.081,True
20190902,032750,h252_40,20190903,20191101,-17.2591,-16.9291,21012062600.0,,0,,,-73.0,36.0,,,,80.4105,5.1857,19.8483,25.6328,-0.9476,,3.0,18.98,-10.0151,3.4182,0.166,1.6225,2.85,-19.131490755732948,,,-10.0,12700.0,True,-10.245,-17.259,True
20190902,218410,h252_40,20190903,20191101,-4.7228,-4.3928,105557453250.0,,0,,,12582.0,3390.0,,,,76.348,5.0646,4.9527,6.0652,13.8821,3.7408,3.0,18.98,-10.0151,3.4182,0.166,1.6225,2.87,11.772171694308398,,,-10.0,38700.0,False,-4.723,-4.723,False
20190903,091340,h252_40,20190904,20191104,-22.7659,-22.4359,60450919150.0,,0,,,623.0,109.0,85.36,88.9839,,77.8555,6.4057,10.6833,12.8098,7.1671,,3.0,19.66,1.6021,1.0575,-0.0735,1.6225,5.06,1.4245753325061503,,,-10.0,7800.0,True,-10.245,-22.766,True
20190903,032500,h252_40,20190904,20191104,-32.3548,-32.0248,78612847200.0,,0,,,21249.0,-23408.0,95.2,886.1598,,81.6162,4.7535,0.9596,1.2242,7.2957,-8.0364,2.0,19.66,1.6021,1.0575,-0.0735,1.6225,1.6,10.59600124083886,,,-10.0,72600.0,True,-10.245,-32.355,True
20190903,073540,h252_40,20190904,20191104,-17.2555,-16.9255,39047520010.0,,0,,,418.0,15.0,,,,82.701,6.6997,13.1957,17.4021,5.8415,,3.0,19.66,1.6021,1.0575,-0.0735,1.6225,0.59,13.078404582791482,,,-10.0,6440.0,True,-10.493,-17.256,True
20190903,218410,h252_40,20190904,20191104,-11.5816,-11.2516,56129547650.0,,0,,,14980.0,842.0,,,,77.9854,4.9663,2.0482,2.5333,16.0882,0.9056,3.0,19.66,1.6021,1.0575,-0.0735,1.6225,3.05,13.24944729808506,,,-10.0,39550.0,True,-10.245,-11.582,True
20190904,032500,h252_40,20190905,20191105,-36.1925,-35.8625,113166954800.0,,0,,,24205.0,-28593.0,96.41,772.6176,,83.6444,4.8271,1.3307,1.719,7.9943,-9.443,2.0,17.33,-3.0761,1.5864,-0.3703,2.3807,1.52,2.64148969557485,,,-10.0,77100.0,True,-11.01,-36.192,True
20190904,230240,h252_40,20190905,20191105,-22.7531,-22.4231,25556028850.0,,0,,,1675.0,2393.0,85.3,150.0153,,72.9711,5.8839,1.9787,2.3179,5.138,7.3428,3.0,17.33,-3.0761,1.5864,-0.3703,2.3807,6.6,-6.407356726058378,,,-10.0,27650.0,True,-10.245,-22.753,True
20190904,066360,h252_40,20190905,20191105,-31.0033,-30.6733,10569267545.0,0.0,1,,,-86.0,0.0,88.27,163.5153,1.1296,88.2689,6.9151,0.649,0.8094,-0.7418,,3.0,17.33,-3.0761,1.5864,-0.3703,2.3807,3.73,48.51783747164193,,,-10.0,4010.0,True,-10.245,-31.003,True
20190904,073490,h252_40,20190905,20191105,-23.7967,-23.4667,22078117850.0,,0,,,-149.0,-922.0,,,,69.8289,5.472,1.9781,2.1778,-0.6702,-4.1559,3.0,17.33,-3.0761,1.5864,-0.3703,2.3807,4.09,11.774548496808102,,,-10.0,37500.0,True,-10.245,-23.797,True
20190904,218410,h252_40,20190905,20191105,-22.3212,-21.9912,133877927000.0,,0,,,24770.0,-15709.0,,,,83.7108,5.4309,4.0996,5.5467,23.6433,-14.9941,2.0,17.33,-3.0761,1.5864,-0.3703,2.3807,3.27,5.629972875844724,,,-10.0,45700.0,True,-10.245,-22.321,True
20190904,091340,h252_40,20190905,20191105,-24.4766,-24.1466,63002425910.0,,0,,,877.0,1.0,88.22,217.1639,,80.9391,6.4698,6.3159,8.175,9.3958,,3.0,17.33,-3.0761,1.5864,-0.3703,2.3807,4.99,-4.548684219103427,,,-10.0,7910.0,True,-10.245,-24.477,True
20190904,175140,h252_40,20190905,20191105,-23.841,-23.511,1267500050.0,,0,,,254.0,0.0,,,,65.0583,6.8884,2.1176,2.3909,4.5096,,3.0,17.33,-3.0761,1.5864,-0.3703,2.3807,0.74,17.052794763586256,,,-10.0,15950.0,True,-10.245,-23.841,True
20190905,040910,h252_40,20190906,20191106,14.9985,15.3285,25946516850.0,,0,,,3477.0,1817.0,87.48,192.03,,70.4925,5.3726,5.5577,6.4237,14.9505,7.8167,3.0,16.27,-14.2782,4.0726,-0.3703,4.098,2.97,11.275292304763006,,,-10.0,13700.0,False,14.998,14.998,False
20190905,039440,h252_40,20190906,20191106,6.2603,6.5903,4114046600.0,,0,,,1571.0,798.0,71.0,266.6082,0.9558,70.999,5.176,0.7192,0.848,5.6845,2.8916,3.0,16.27,-14.2782,4.0726,-0.3703,4.098,6.97,-5.901371123742005,,,-10.0,17450.0,False,6.26,6.26,False
20190905,213420,h252_40,20190906,20191106,1.7295,2.0595,12363006300.0,,0,,,1609.0,6413.0,,,,71.4824,4.5144,1.3789,1.5821,3.1175,12.4216,3.0,16.27,-14.2782,4.0726,-0.3703,4.098,1.82,16.23730633816789,,,-10.0,21850.0,True,-10.245,1.73,False
20190905,039030,h252_40,20190906,20191106,6.8804,7.2104,10017784200.0,,0,,,5464.0,1584.0,67.13,582.9964,1.1591,67.1307,4.451,1.2217,1.3543,5.286,1.5321,2.0,16.27,-14.2782,4.0726,-0.3703,4.098,4.25,-4.902273575978622,,,-10.0,84600.0,False,6.88,6.88,False
20190905,079810,h252_40,20190906,20191106,-10.0861,-9.7561,4573941430.0,,0,,,191.0,0.0,,,,69.9321,7.8099,2.0752,2.5632,5.1941,,3.0,16.27,-14.2782,4.0726,-0.3703,4.098,1.65,0.1309885267485322,,,-10.0,4100.0,True,-10.245,-10.086,False
20190905,094970,h252_40,20190906,20191106,7.5063,7.8363,3977052865.0,,0,,,435.0,-1.0,,,,89.7301,5.3455,0.9892,1.2755,6.0805,,3.0,16.27,-14.2782,4.0726,-0.3703,4.098,5.7,19.87166397107553,,,-10.0,4275.0,False,7.506,7.506,False
20190905,258610,h252_40,20190906,20191106,-38.237,-37.907,3437199150.0,,0,,,205.0,0.0,82.76,69.9083,,76.7451,7.0428,0.9862,1.1996,2.1435,,3.0,16.27,-14.2782,4.0726,-0.3703,4.098,0.61,-30.22850562172319,,,-10.0,12900.0,True,-10.245,-38.237,True
20190905,054620,h252_40,20190906,20191106,-7.5942,-7.2642,9362952260.0,0.0,4,,,510.0,3484.0,71.51,86.0094,1.1468,71.5054,5.867,1.4368,1.6729,2.3558,16.1155,3.0,16.27,-14.2782,4.0726,-0.3703,4.098,6.67,2.4671825970905337,,,-10.0,10600.0,True,-10.245,-7.594,False
20190906,101000,h252_40,20190909,20191107,-45.9114,-45.5814,60068347635.0,-0.3333,42,,,14.0,-9828.0,0.0,-84.8775,-0.5897,94.1247,91.6298,inf,inf,,,3.0,15.0,-14.2782,4.0726,-0.3703,3.6505,0.0,0.0,,,-10.0,3225.0,True,-10.245,-45.911,True
20190906,230240,h252_40,20190909,20191107,-24.6208,-24.2908,15453430400.0,,0,,,189.0,205.0,84.41,195.9505,,74.1402,6.0405,1.0073,1.1749,0.5596,0.6071,3.0,15.0,-14.2782,4.0726,-0.3703,3.6505,6.56,2.60170434941116,,,-10.0,28200.0,True,-10.245,-24.621,True
20190906,023440,h252_40,20190909,20191107,-23.2467,-22.9167,1204514625.0,-0.9993,1,,,198.0,0.0,68.91,6.1759,1.1914,68.906,4.3711,1.3125,1.4266,2.5503,,3.0,15.0,-14.2782,4.0726,-0.3703,3.6505,2.1,-0.1162921078345036,,,-10.0,2880.0,True,-10.245,-23.247,True
20190906,066310,h252_40,20190909,20191107,4.4093,4.7393,7673749800.0,,0,,,-411.0,0.0,73.26,169.9191,1.2135,73.2574,5.2179,18.3594,21.9291,-4.7166,,3.0,15.0,-14.2782,4.0726,-0.3703,3.6505,6.89,8.735346859211823,,,-10.0,10550.0,True,-10.245,4.409,False
20190906,213420,h252_40,20190909,20191107,-3.4273,-3.0973,15988068700.0,,0,,,2037.0,3962.0,,,,74.4756,4.5001,1.6205,1.9279,3.8132,7.4151,3.0,15.0,-14.2782,4.0726,-0.3703,3.6505,1.77,19.393993509664355,,,-10.0,22600.0,True,-10.245,-3.427,False
20190906,189300,h252_40,20190909,20191107,-9.8806,-9.5506,20480268300.0,,0,,,2504.0,-273.0,,,,82.1189,5.2745,4.7744,6.0137,9.5402,-1.0433,3.0,15.0,-14.2782,4.0726,-0.3703,3.6505,4.91,9.762880345546796,,,-10.0,35600.0,True,-10.245,-9.881,False
20190909,079170,h252_40,20190910,20191108,-28.4241,-28.0941,16401719280.0,,0,,,0.0,0.0,,,,80.2379,4.5317,53.7408,60.756,-0.0197,,3.0,15.27,-22.3296,6.6339,-1.6208,4.7936,0.41,8.77388615743322,,,-10.0,8080.0,True,-12.25,-28.424,True
20190909,054620,h252_40,20190910,20191108,-20.5886,-20.2586,8512267850.0,0.0,4,,,387.0,3128.0,77.4,178.1671,1.1937,77.3971,5.7568,1.1456,1.3939,1.6281,13.1684,3.0,15.27,-22.3296,6.6339,-1.6208,4.7936,6.69,2.3908304303854377,,,-10.0,11600.0,True,-10.245,-20.589,True
20190910,079810,h252_40,20190911,20191111,-13.9609,-13.6309,3845808385.0,,0,,,10.0,-152.0,,,,67.2317,8.1796,1.9341,2.3934,0.2407,,3.0,15.2,-12.2908,4.1854,-1.0967,4.7936,2.01,27.102615559120235,,,-10.0,4145.0,True,-10.245,-13.961,True
20190910,058400,h252_40,20190911,20191111,-11.5511,-11.2211,155404730340.0,,0,,,0.0,-103.0,77.54,31.1979,1.1805,77.5441,6.7805,8.6346,11.4638,,,3.0,15.2,-12.2908,4.1854,-1.0967,4.7936,2.77,38.84072772496443,,,-10.0,1515.0,True,-17.737,-11.551,False
20190911,258610,h252_40,20190916,20191112,-37.5314,-37.2014,3314065200.0,,0,,,180.0,0.0,92.11,145.3808,,84.2192,7.0364,1.979,2.388,1.6417,,3.0,14.61,-10.2028,2.5527,-0.5184,5.6343,0.46,-23.37459622346999,,,-10.0,14650.0,True,-10.245,-37.531,True
20190916,094970,h252_40,20190917,20191113,2.66,2.99,1818746370.0,,0,,,-73.0,0.0,,,,86.9232,5.5607,0.3565,0.4842,-0.9739,,3.0,14.67,-3.4868,0.7163,-0.5221,5.8471,5.05,-11.298696955382114,,,-10.0,4515.0,False,2.66,2.66,False
20190917,066360,h252_40,20190918,20191114,-40.3521,-40.0221,53371042850.0,,0,,,-83.0,0.0,74.11,65.7455,0.9524,74.1064,8.8694,2.1294,2.9212,-0.6824,,3.0,14.44,-1.1636,-0.4016,-0.3488,5.8471,1.25,-66.52611255949313,,,-10.0,4535.0,True,-10.245,-40.352,True
20190918,104460,h252_40,20190919,20191115,6.0115,6.3415,2148727950.0,,0,,,548.0,-40.0,,,,74.7257,3.0478,6.5471,7.1599,5.166,,3.0,13.95,-1.8987,-0.6109,0.7453,8.0582,6.32,3.286079040683565,,,-10.0,10250.0,False,6.011,6.012,False
20190918,025870,h252_40,20190919,20191115,9.8851,10.2151,9676917090.0,,0,,,-57.0,55.0,86.34,292.3942,1.4794,86.3447,5.5632,5.7319,8.428,-1.6573,,3.0,13.95,-1.8987,-0.6109,0.7453,8.0582,0.24,36.28760285984083,,,-10.0,9300.0,False,9.885,9.885,False
20190918,040910,h252_40,20190919,20191115,40.4642,40.7942,11270319100.0,,0,,,-3422.0,1087.0,76.81,9.7623,,67.1744,5.0317,1.9566,2.1507,-14.4547,4.5912,3.0,13.95,-1.8987,-0.6109,0.7453,8.0582,4.03,44.65743157841251,,,-10.0,13850.0,False,40.464,40.464,False
20190918,136480,h252_40,20190919,20191115,-32.7363,-32.4063,251614433895.0,,0,,,-2820.0,-879.0,88.18,145.6546,1.4382,88.178,4.7859,25.1563,35.0175,-7.3734,-2.297,3.0,13.95,-1.8987,-0.6109,0.7453,8.0582,2.47,-4.282693692216666,,,-10.0,4135.0,True,-14.755,-32.736,True
20190918,044960,h252_40,20190919,20191115,-27.2266,-26.8966,107456533050.0,,0,,,-1575.0,723.0,89.18,395.8091,1.4607,89.185,5.1162,19.2403,32.879,-11.7499,,3.0,13.95,-1.8987,-0.6109,0.7453,8.0582,7.22,12.901253099391807,,,-10.0,10150.0,True,-10.59,-27.227,True
20190919,267980,h252_40,20190920,20191118,-8.931,-8.601,3748841800.0,,0,,,3595.0,-619.0,68.34,403.8598,1.155,68.3379,3.2882,2.4167,2.5745,4.758,-0.8202,3.0,14.05,2.2562,-0.8458,0.7453,8.0926,0.08,0.9202888291094392,,,-10.0,96500.0,True,-10.245,-8.931,False
20190919,227950,h252_40,20190920,20191118,-25.1199,-24.7899,1326906955.0,,0,,,246.0,-82.0,86.44,59.7124,1.1852,86.435,4.9339,2.7401,3.3297,5.2591,,3.0,14.05,2.2562,-0.8458,0.7453,8.0926,0.5,32.744679124861406,,,-10.0,2380.0,True,-10.245,-25.12,True
20190919,025870,h252_40,20190920,20191118,8.6236,8.9536,35892750940.0,,0,,,52.0,-11.0,88.88,460.1204,1.3111,88.8789,6.198,19.7962,30.0108,1.2788,,3.0,14.05,2.2562,-0.8458,0.7453,8.0926,0.31,-10.182125026369448,,,-10.0,9270.0,False,8.624,8.624,False
20190920,026910,h252_40,20190923,20191119,-31.6733,-31.3433,2631258960.0,0.0,5,,,529.0,0.0,75.13,94.9689,0.9774,75.1327,5.6913,1.5708,1.885,15.4049,,3.0,15.32,2.2562,-0.8458,0.7453,7.7498,2.57,-14.414400454533716,,,-10.0,5360.0,True,-10.245,-31.673,True
